h0 [SinglePointCrossover,BitFlipMutation] 1947
h1 [SinglePointCrossover,LoopMoveOperator] 2042
h2 [SinglePointCrossover,LocalMoveOperator] 2012
h3 [SinglePointCrossover,SegmentMutation] 1967
h4 [SinglePointCrossover,OppositeMoveOperator] 1974
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1968
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1948
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2020
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1980
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1984
h10 [MultiPointsCrossover,BitFlipMutation] 1939
h11 [MultiPointsCrossover,LoopMoveOperator] 1991
h12 [MultiPointsCrossover,LocalMoveOperator] 2024
h13 [MultiPointsCrossover,SegmentMutation] 1949
h14 [MultiPointsCrossover,OppositeMoveOperator] 2005
