h0 [SinglePointCrossover,BitFlipMutation] 4034
h1 [SinglePointCrossover,LoopMoveOperator] 3960
h2 [SinglePointCrossover,LocalMoveOperator] 3977
h3 [SinglePointCrossover,SegmentMutation] 3933
h4 [SinglePointCrossover,OppositeMoveOperator] 3947
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3991
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4032
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4096
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4064
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4068
h10 [MultiPointsCrossover,BitFlipMutation] 4012
h11 [MultiPointsCrossover,LoopMoveOperator] 4023
h12 [MultiPointsCrossover,LocalMoveOperator] 3977
h13 [MultiPointsCrossover,SegmentMutation] 3886
h14 [MultiPointsCrossover,OppositeMoveOperator] 4000
