h0 [SinglePointCrossover,BitFlipMutation] 3896
h1 [SinglePointCrossover,LoopMoveOperator] 3880
h2 [SinglePointCrossover,LocalMoveOperator] 4087
h3 [SinglePointCrossover,SegmentMutation] 3972
h4 [SinglePointCrossover,OppositeMoveOperator] 4043
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4000
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4053
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4007
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4073
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3969
h10 [MultiPointsCrossover,BitFlipMutation] 4003
h11 [MultiPointsCrossover,LoopMoveOperator] 4039
h12 [MultiPointsCrossover,LocalMoveOperator] 4011
h13 [MultiPointsCrossover,SegmentMutation] 3997
h14 [MultiPointsCrossover,OppositeMoveOperator] 3970
