h0 [SinglePointCrossover,BitFlipMutation] 3969
h1 [SinglePointCrossover,LoopMoveOperator] 3950
h2 [SinglePointCrossover,LocalMoveOperator] 4013
h3 [SinglePointCrossover,SegmentMutation] 3924
h4 [SinglePointCrossover,OppositeMoveOperator] 3969
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3981
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4068
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4033
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3978
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3846
h10 [MultiPointsCrossover,BitFlipMutation] 4137
h11 [MultiPointsCrossover,LoopMoveOperator] 4105
h12 [MultiPointsCrossover,LocalMoveOperator] 3981
h13 [MultiPointsCrossover,SegmentMutation] 4050
h14 [MultiPointsCrossover,OppositeMoveOperator] 3996
