h0 [SinglePointCrossover,BitFlipMutation] 3898
h1 [SinglePointCrossover,LoopMoveOperator] 4048
h2 [SinglePointCrossover,LocalMoveOperator] 4005
h3 [SinglePointCrossover,SegmentMutation] 4085
h4 [SinglePointCrossover,OppositeMoveOperator] 4083
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4072
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3970
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3969
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3992
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4040
h10 [MultiPointsCrossover,BitFlipMutation] 3929
h11 [MultiPointsCrossover,LoopMoveOperator] 4011
h12 [MultiPointsCrossover,LocalMoveOperator] 3885
h13 [MultiPointsCrossover,SegmentMutation] 4065
h14 [MultiPointsCrossover,OppositeMoveOperator] 3948
