h0 [SinglePointCrossover,BitFlipMutation] 4036
h1 [SinglePointCrossover,LoopMoveOperator] 4040
h2 [SinglePointCrossover,LocalMoveOperator] 3987
h3 [SinglePointCrossover,SegmentMutation] 4000
h4 [SinglePointCrossover,OppositeMoveOperator] 4021
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4062
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3912
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4108
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3985
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3867
h10 [MultiPointsCrossover,BitFlipMutation] 3999
h11 [MultiPointsCrossover,LoopMoveOperator] 4019
h12 [MultiPointsCrossover,LocalMoveOperator] 3984
h13 [MultiPointsCrossover,SegmentMutation] 3936
h14 [MultiPointsCrossover,OppositeMoveOperator] 4044
