h0 [SinglePointCrossover,BitFlipMutation] 4039
h1 [SinglePointCrossover,LoopMoveOperator] 4048
h2 [SinglePointCrossover,LocalMoveOperator] 3964
h3 [SinglePointCrossover,SegmentMutation] 4035
h4 [SinglePointCrossover,OppositeMoveOperator] 3981
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3963
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3921
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4102
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3987
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4049
h10 [MultiPointsCrossover,BitFlipMutation] 3971
h11 [MultiPointsCrossover,LoopMoveOperator] 3981
h12 [MultiPointsCrossover,LocalMoveOperator] 4083
h13 [MultiPointsCrossover,SegmentMutation] 4051
h14 [MultiPointsCrossover,OppositeMoveOperator] 4025
