h0 [SinglePointCrossover,BitFlipMutation] 3980
h1 [SinglePointCrossover,LoopMoveOperator] 4121
h2 [SinglePointCrossover,LocalMoveOperator] 3972
h3 [SinglePointCrossover,SegmentMutation] 4059
h4 [SinglePointCrossover,OppositeMoveOperator] 3954
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3986
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3995
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4061
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4039
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3854
h10 [MultiPointsCrossover,BitFlipMutation] 4024
h11 [MultiPointsCrossover,LoopMoveOperator] 3939
h12 [MultiPointsCrossover,LocalMoveOperator] 3902
h13 [MultiPointsCrossover,SegmentMutation] 4042
h14 [MultiPointsCrossover,OppositeMoveOperator] 4072
