h0 [SinglePointCrossover,BitFlipMutation] 3995
h1 [SinglePointCrossover,LoopMoveOperator] 3917
h2 [SinglePointCrossover,LocalMoveOperator] 3969
h3 [SinglePointCrossover,SegmentMutation] 3965
h4 [SinglePointCrossover,OppositeMoveOperator] 4053
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3938
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4058
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4040
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4025
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4082
h10 [MultiPointsCrossover,BitFlipMutation] 3983
h11 [MultiPointsCrossover,LoopMoveOperator] 4018
h12 [MultiPointsCrossover,LocalMoveOperator] 4001
h13 [MultiPointsCrossover,SegmentMutation] 3966
h14 [MultiPointsCrossover,OppositeMoveOperator] 3990
