h0 [SinglePointCrossover,BitFlipMutation] 1991
h1 [SinglePointCrossover,LoopMoveOperator] 1952
h2 [SinglePointCrossover,LocalMoveOperator] 1974
h3 [SinglePointCrossover,SegmentMutation] 1975
h4 [SinglePointCrossover,OppositeMoveOperator] 1982
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1910
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2046
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2019
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2007
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1988
h10 [MultiPointsCrossover,BitFlipMutation] 1875
h11 [MultiPointsCrossover,LoopMoveOperator] 2028
h12 [MultiPointsCrossover,LocalMoveOperator] 2030
h13 [MultiPointsCrossover,SegmentMutation] 1977
h14 [MultiPointsCrossover,OppositeMoveOperator] 2046
