h0 [SinglePointCrossover,BitFlipMutation] 4050
h1 [SinglePointCrossover,LoopMoveOperator] 4026
h2 [SinglePointCrossover,LocalMoveOperator] 3933
h3 [SinglePointCrossover,SegmentMutation] 3972
h4 [SinglePointCrossover,OppositeMoveOperator] 3958
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3994
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4027
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4054
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4085
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3847
h10 [MultiPointsCrossover,BitFlipMutation] 4004
h11 [MultiPointsCrossover,LoopMoveOperator] 3961
h12 [MultiPointsCrossover,LocalMoveOperator] 4032
h13 [MultiPointsCrossover,SegmentMutation] 4015
h14 [MultiPointsCrossover,OppositeMoveOperator] 4042
