h0 [SinglePointCrossover,BitFlipMutation] 3958
h1 [SinglePointCrossover,LoopMoveOperator] 4094
h2 [SinglePointCrossover,LocalMoveOperator] 3999
h3 [SinglePointCrossover,SegmentMutation] 4073
h4 [SinglePointCrossover,OppositeMoveOperator] 4046
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3947
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4007
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4074
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3990
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3862
h10 [MultiPointsCrossover,BitFlipMutation] 4007
h11 [MultiPointsCrossover,LoopMoveOperator] 4021
h12 [MultiPointsCrossover,LocalMoveOperator] 3977
h13 [MultiPointsCrossover,SegmentMutation] 3976
h14 [MultiPointsCrossover,OppositeMoveOperator] 3969
