h0 [SinglePointCrossover,BitFlipMutation] 1659
h1 [SinglePointCrossover,LoopMoveOperator] 1707
h2 [SinglePointCrossover,LocalMoveOperator] 1613
h3 [SinglePointCrossover,SegmentMutation] 1694
h4 [SinglePointCrossover,OppositeMoveOperator] 1640
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1754
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1622
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1710
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1756
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1655
h10 [MultiPointsCrossover,BitFlipMutation] 1633
h11 [MultiPointsCrossover,LoopMoveOperator] 1608
h12 [MultiPointsCrossover,LocalMoveOperator] 1657
h13 [MultiPointsCrossover,SegmentMutation] 1633
h14 [MultiPointsCrossover,OppositeMoveOperator] 1659
