h0 [SinglePointCrossover,BitFlipMutation] 3976
h1 [SinglePointCrossover,LoopMoveOperator] 4027
h2 [SinglePointCrossover,LocalMoveOperator] 3919
h3 [SinglePointCrossover,SegmentMutation] 4027
h4 [SinglePointCrossover,OppositeMoveOperator] 4060
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4067
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3947
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3886
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4041
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4138
h10 [MultiPointsCrossover,BitFlipMutation] 4167
h11 [MultiPointsCrossover,LoopMoveOperator] 3970
h12 [MultiPointsCrossover,LocalMoveOperator] 4003
h13 [MultiPointsCrossover,SegmentMutation] 4034
h14 [MultiPointsCrossover,OppositeMoveOperator] 3938
