h0 [SinglePointCrossover,BitFlipMutation] 3982
h1 [SinglePointCrossover,LoopMoveOperator] 3949
h2 [SinglePointCrossover,LocalMoveOperator] 4068
h3 [SinglePointCrossover,SegmentMutation] 3987
h4 [SinglePointCrossover,OppositeMoveOperator] 4014
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3957
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3958
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4017
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4043
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4094
h10 [MultiPointsCrossover,BitFlipMutation] 4024
h11 [MultiPointsCrossover,LoopMoveOperator] 3961
h12 [MultiPointsCrossover,LocalMoveOperator] 3956
h13 [MultiPointsCrossover,SegmentMutation] 3988
h14 [MultiPointsCrossover,OppositeMoveOperator] 4002
