h0 [SinglePointCrossover,BitFlipMutation] 4017
h1 [SinglePointCrossover,LoopMoveOperator] 4021
h2 [SinglePointCrossover,LocalMoveOperator] 3855
h3 [SinglePointCrossover,SegmentMutation] 3922
h4 [SinglePointCrossover,OppositeMoveOperator] 4071
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3961
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3959
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3936
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3932
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4126
h10 [MultiPointsCrossover,BitFlipMutation] 3936
h11 [MultiPointsCrossover,LoopMoveOperator] 4088
h12 [MultiPointsCrossover,LocalMoveOperator] 4033
h13 [MultiPointsCrossover,SegmentMutation] 4069
h14 [MultiPointsCrossover,OppositeMoveOperator] 4074
