h0 [SinglePointCrossover,BitFlipMutation] 4032
h1 [SinglePointCrossover,LoopMoveOperator] 4083
h2 [SinglePointCrossover,LocalMoveOperator] 3965
h3 [SinglePointCrossover,SegmentMutation] 3927
h4 [SinglePointCrossover,OppositeMoveOperator] 4003
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4046
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4023
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3985
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3979
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3883
h10 [MultiPointsCrossover,BitFlipMutation] 3936
h11 [MultiPointsCrossover,LoopMoveOperator] 4034
h12 [MultiPointsCrossover,LocalMoveOperator] 3978
h13 [MultiPointsCrossover,SegmentMutation] 4072
h14 [MultiPointsCrossover,OppositeMoveOperator] 4054
