h0 [SinglePointCrossover,BitFlipMutation] 3956
h1 [SinglePointCrossover,LoopMoveOperator] 4008
h2 [SinglePointCrossover,LocalMoveOperator] 3923
h3 [SinglePointCrossover,SegmentMutation] 4139
h4 [SinglePointCrossover,OppositeMoveOperator] 3965
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3912
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3939
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4077
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3960
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3953
h10 [MultiPointsCrossover,BitFlipMutation] 3971
h11 [MultiPointsCrossover,LoopMoveOperator] 3923
h12 [MultiPointsCrossover,LocalMoveOperator] 4038
h13 [MultiPointsCrossover,SegmentMutation] 4135
h14 [MultiPointsCrossover,OppositeMoveOperator] 4101
