h0 [SinglePointCrossover,BitFlipMutation] 2025
h1 [SinglePointCrossover,LoopMoveOperator] 1969
h2 [SinglePointCrossover,LocalMoveOperator] 1965
h3 [SinglePointCrossover,SegmentMutation] 1979
h4 [SinglePointCrossover,OppositeMoveOperator] 1928
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2023
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2024
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1906
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2069
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1928
h10 [MultiPointsCrossover,BitFlipMutation] 1975
h11 [MultiPointsCrossover,LoopMoveOperator] 2114
h12 [MultiPointsCrossover,LocalMoveOperator] 1912
h13 [MultiPointsCrossover,SegmentMutation] 1943
h14 [MultiPointsCrossover,OppositeMoveOperator] 1990
