h0 [SinglePointCrossover,BitFlipMutation] 3885
h1 [SinglePointCrossover,LoopMoveOperator] 3986
h2 [SinglePointCrossover,LocalMoveOperator] 4023
h3 [SinglePointCrossover,SegmentMutation] 4009
h4 [SinglePointCrossover,OppositeMoveOperator] 3961
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4007
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4114
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3945
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4031
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3920
h10 [MultiPointsCrossover,BitFlipMutation] 3987
h11 [MultiPointsCrossover,LoopMoveOperator] 4113
h12 [MultiPointsCrossover,LocalMoveOperator] 3991
h13 [MultiPointsCrossover,SegmentMutation] 3975
h14 [MultiPointsCrossover,OppositeMoveOperator] 4053
