h0 [SinglePointCrossover,BitFlipMutation] 2048
h1 [SinglePointCrossover,LoopMoveOperator] 1932
h2 [SinglePointCrossover,LocalMoveOperator] 1965
h3 [SinglePointCrossover,SegmentMutation] 1940
h4 [SinglePointCrossover,OppositeMoveOperator] 2024
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1925
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1972
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2004
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1961
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1984
h10 [MultiPointsCrossover,BitFlipMutation] 1973
h11 [MultiPointsCrossover,LoopMoveOperator] 1982
h12 [MultiPointsCrossover,LocalMoveOperator] 2002
h13 [MultiPointsCrossover,SegmentMutation] 2040
h14 [MultiPointsCrossover,OppositeMoveOperator] 1998
