h0 [SinglePointCrossover,BitFlipMutation] 1657
h1 [SinglePointCrossover,LoopMoveOperator] 1674
h2 [SinglePointCrossover,LocalMoveOperator] 1659
h3 [SinglePointCrossover,SegmentMutation] 1606
h4 [SinglePointCrossover,OppositeMoveOperator] 1666
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1693
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1648
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1694
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1642
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1666
h10 [MultiPointsCrossover,BitFlipMutation] 1670
h11 [MultiPointsCrossover,LoopMoveOperator] 1669
h12 [MultiPointsCrossover,LocalMoveOperator] 1673
h13 [MultiPointsCrossover,SegmentMutation] 1735
h14 [MultiPointsCrossover,OppositeMoveOperator] 1648
