h0 [SinglePointCrossover,BitFlipMutation] 2003
h1 [SinglePointCrossover,LoopMoveOperator] 1985
h2 [SinglePointCrossover,LocalMoveOperator] 2039
h3 [SinglePointCrossover,SegmentMutation] 1942
h4 [SinglePointCrossover,OppositeMoveOperator] 2003
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1958
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1942
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2015
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2036
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1944
h10 [MultiPointsCrossover,BitFlipMutation] 2004
h11 [MultiPointsCrossover,LoopMoveOperator] 1927
h12 [MultiPointsCrossover,LocalMoveOperator] 1940
h13 [MultiPointsCrossover,SegmentMutation] 2038
h14 [MultiPointsCrossover,OppositeMoveOperator] 1924
