h0 [SinglePointCrossover,BitFlipMutation] 3964
h1 [SinglePointCrossover,LoopMoveOperator] 4017
h2 [SinglePointCrossover,LocalMoveOperator] 3906
h3 [SinglePointCrossover,SegmentMutation] 3982
h4 [SinglePointCrossover,OppositeMoveOperator] 3954
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4063
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4125
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4057
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4022
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4056
h10 [MultiPointsCrossover,BitFlipMutation] 3959
h11 [MultiPointsCrossover,LoopMoveOperator] 4081
h12 [MultiPointsCrossover,LocalMoveOperator] 3948
h13 [MultiPointsCrossover,SegmentMutation] 3954
h14 [MultiPointsCrossover,OppositeMoveOperator] 3912
