h0 [SinglePointCrossover,BitFlipMutation] 3971
h1 [SinglePointCrossover,LoopMoveOperator] 4075
h2 [SinglePointCrossover,LocalMoveOperator] 4084
h3 [SinglePointCrossover,SegmentMutation] 4060
h4 [SinglePointCrossover,OppositeMoveOperator] 4105
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4055
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3953
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3911
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4055
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3959
h10 [MultiPointsCrossover,BitFlipMutation] 3907
h11 [MultiPointsCrossover,LoopMoveOperator] 3839
h12 [MultiPointsCrossover,LocalMoveOperator] 4028
h13 [MultiPointsCrossover,SegmentMutation] 4004
h14 [MultiPointsCrossover,OppositeMoveOperator] 3994
