h0 [SinglePointCrossover,BitFlipMutation] 4105
h1 [SinglePointCrossover,LoopMoveOperator] 4016
h2 [SinglePointCrossover,LocalMoveOperator] 3925
h3 [SinglePointCrossover,SegmentMutation] 4004
h4 [SinglePointCrossover,OppositeMoveOperator] 3874
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4041
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4107
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3920
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3938
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4020
h10 [MultiPointsCrossover,BitFlipMutation] 4066
h11 [MultiPointsCrossover,LoopMoveOperator] 4034
h12 [MultiPointsCrossover,LocalMoveOperator] 4015
h13 [MultiPointsCrossover,SegmentMutation] 3950
h14 [MultiPointsCrossover,OppositeMoveOperator] 3985
