h0 [SinglePointCrossover,BitFlipMutation] 1957
h1 [SinglePointCrossover,LoopMoveOperator] 1981
h2 [SinglePointCrossover,LocalMoveOperator] 2029
h3 [SinglePointCrossover,SegmentMutation] 1997
h4 [SinglePointCrossover,OppositeMoveOperator] 1929
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1971
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1974
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1962
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1993
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1940
h10 [MultiPointsCrossover,BitFlipMutation] 2022
h11 [MultiPointsCrossover,LoopMoveOperator] 2020
h12 [MultiPointsCrossover,LocalMoveOperator] 1999
h13 [MultiPointsCrossover,SegmentMutation] 1962
h14 [MultiPointsCrossover,OppositeMoveOperator] 1964
