h0 [SinglePointCrossover,BitFlipMutation] 4045
h1 [SinglePointCrossover,LoopMoveOperator] 3958
h2 [SinglePointCrossover,LocalMoveOperator] 4027
h3 [SinglePointCrossover,SegmentMutation] 3945
h4 [SinglePointCrossover,OppositeMoveOperator] 3936
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3948
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4095
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4022
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3999
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3975
h10 [MultiPointsCrossover,BitFlipMutation] 3991
h11 [MultiPointsCrossover,LoopMoveOperator] 4011
h12 [MultiPointsCrossover,LocalMoveOperator] 4026
h13 [MultiPointsCrossover,SegmentMutation] 4016
h14 [MultiPointsCrossover,OppositeMoveOperator] 4006
