h0 [SinglePointCrossover,BitFlipMutation] 3847
h1 [SinglePointCrossover,LoopMoveOperator] 4098
h2 [SinglePointCrossover,LocalMoveOperator] 4040
h3 [SinglePointCrossover,SegmentMutation] 3936
h4 [SinglePointCrossover,OppositeMoveOperator] 4126
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4073
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4045
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3961
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3958
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3983
h10 [MultiPointsCrossover,BitFlipMutation] 3983
h11 [MultiPointsCrossover,LoopMoveOperator] 3998
h12 [MultiPointsCrossover,LocalMoveOperator] 3962
h13 [MultiPointsCrossover,SegmentMutation] 4030
h14 [MultiPointsCrossover,OppositeMoveOperator] 3960
