h0 [SinglePointCrossover,BitFlipMutation] 2050
h1 [SinglePointCrossover,LoopMoveOperator] 1944
h2 [SinglePointCrossover,LocalMoveOperator] 2020
h3 [SinglePointCrossover,SegmentMutation] 2003
h4 [SinglePointCrossover,OppositeMoveOperator] 1939
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2061
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1988
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2001
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1976
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1970
h10 [MultiPointsCrossover,BitFlipMutation] 2058
h11 [MultiPointsCrossover,LoopMoveOperator] 1931
h12 [MultiPointsCrossover,LocalMoveOperator] 1935
h13 [MultiPointsCrossover,SegmentMutation] 1995
h14 [MultiPointsCrossover,OppositeMoveOperator] 1979
