h0 [SinglePointCrossover,BitFlipMutation] 3937
h1 [SinglePointCrossover,LoopMoveOperator] 3930
h2 [SinglePointCrossover,LocalMoveOperator] 3957
h3 [SinglePointCrossover,SegmentMutation] 3997
h4 [SinglePointCrossover,OppositeMoveOperator] 3897
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3893
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4082
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3950
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4068
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3961
h10 [MultiPointsCrossover,BitFlipMutation] 3985
h11 [MultiPointsCrossover,LoopMoveOperator] 3935
h12 [MultiPointsCrossover,LocalMoveOperator] 3992
h13 [MultiPointsCrossover,SegmentMutation] 3948
h14 [MultiPointsCrossover,OppositeMoveOperator] 3968
