h0 [SinglePointCrossover,BitFlipMutation] 1913
h1 [SinglePointCrossover,LoopMoveOperator] 1941
h2 [SinglePointCrossover,LocalMoveOperator] 1908
h3 [SinglePointCrossover,SegmentMutation] 1982
h4 [SinglePointCrossover,OppositeMoveOperator] 1982
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1963
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2000
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2017
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2003
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1931
h10 [MultiPointsCrossover,BitFlipMutation] 1954
h11 [MultiPointsCrossover,LoopMoveOperator] 2047
h12 [MultiPointsCrossover,LocalMoveOperator] 2061
h13 [MultiPointsCrossover,SegmentMutation] 2011
h14 [MultiPointsCrossover,OppositeMoveOperator] 2037
