h0 [SinglePointCrossover,BitFlipMutation] 1899
h1 [SinglePointCrossover,LoopMoveOperator] 2071
h2 [SinglePointCrossover,LocalMoveOperator] 2004
h3 [SinglePointCrossover,SegmentMutation] 1999
h4 [SinglePointCrossover,OppositeMoveOperator] 1919
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2022
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2086
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2021
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2007
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1989
h10 [MultiPointsCrossover,BitFlipMutation] 1934
h11 [MultiPointsCrossover,LoopMoveOperator] 1999
h12 [MultiPointsCrossover,LocalMoveOperator] 1972
h13 [MultiPointsCrossover,SegmentMutation] 1921
h14 [MultiPointsCrossover,OppositeMoveOperator] 1957
