h0 [SinglePointCrossover,BitFlipMutation] 3962
h1 [SinglePointCrossover,LoopMoveOperator] 3902
h2 [SinglePointCrossover,LocalMoveOperator] 3988
h3 [SinglePointCrossover,SegmentMutation] 3987
h4 [SinglePointCrossover,OppositeMoveOperator] 3897
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3939
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3935
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3918
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3944
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3954
h10 [MultiPointsCrossover,BitFlipMutation] 4142
h11 [MultiPointsCrossover,LoopMoveOperator] 4028
h12 [MultiPointsCrossover,LocalMoveOperator] 4041
h13 [MultiPointsCrossover,SegmentMutation] 3962
h14 [MultiPointsCrossover,OppositeMoveOperator] 3901
