h0 [SinglePointCrossover,BitFlipMutation] 4019
h1 [SinglePointCrossover,LoopMoveOperator] 4063
h2 [SinglePointCrossover,LocalMoveOperator] 3964
h3 [SinglePointCrossover,SegmentMutation] 3999
h4 [SinglePointCrossover,OppositeMoveOperator] 4087
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3962
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3998
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3919
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3960
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4074
h10 [MultiPointsCrossover,BitFlipMutation] 3989
h11 [MultiPointsCrossover,LoopMoveOperator] 4080
h12 [MultiPointsCrossover,LocalMoveOperator] 3948
h13 [MultiPointsCrossover,SegmentMutation] 3991
h14 [MultiPointsCrossover,OppositeMoveOperator] 3947
