h0 [SinglePointCrossover,BitFlipMutation] 4121
h1 [SinglePointCrossover,LoopMoveOperator] 4065
h2 [SinglePointCrossover,LocalMoveOperator] 4041
h3 [SinglePointCrossover,SegmentMutation] 3973
h4 [SinglePointCrossover,OppositeMoveOperator] 3998
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4007
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3939
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4028
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3950
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3987
h10 [MultiPointsCrossover,BitFlipMutation] 4057
h11 [MultiPointsCrossover,LoopMoveOperator] 3959
h12 [MultiPointsCrossover,LocalMoveOperator] 4017
h13 [MultiPointsCrossover,SegmentMutation] 3953
h14 [MultiPointsCrossover,OppositeMoveOperator] 3905
