h0 [SinglePointCrossover,BitFlipMutation] 4050
h1 [SinglePointCrossover,LoopMoveOperator] 4035
h2 [SinglePointCrossover,LocalMoveOperator] 4099
h3 [SinglePointCrossover,SegmentMutation] 3917
h4 [SinglePointCrossover,OppositeMoveOperator] 3922
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3961
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3947
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3990
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4010
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4025
h10 [MultiPointsCrossover,BitFlipMutation] 4007
h11 [MultiPointsCrossover,LoopMoveOperator] 3947
h12 [MultiPointsCrossover,LocalMoveOperator] 4010
h13 [MultiPointsCrossover,SegmentMutation] 4039
h14 [MultiPointsCrossover,OppositeMoveOperator] 4041
