h0 [SinglePointCrossover,BitFlipMutation] 1998
h1 [SinglePointCrossover,LoopMoveOperator] 1969
h2 [SinglePointCrossover,LocalMoveOperator] 1983
h3 [SinglePointCrossover,SegmentMutation] 2020
h4 [SinglePointCrossover,OppositeMoveOperator] 1995
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1958
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1954
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2019
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2039
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2031
h10 [MultiPointsCrossover,BitFlipMutation] 1874
h11 [MultiPointsCrossover,LoopMoveOperator] 1922
h12 [MultiPointsCrossover,LocalMoveOperator] 1966
h13 [MultiPointsCrossover,SegmentMutation] 1997
h14 [MultiPointsCrossover,OppositeMoveOperator] 2025
