h0 [SinglePointCrossover,BitFlipMutation] 1940
h1 [SinglePointCrossover,LoopMoveOperator] 1911
h2 [SinglePointCrossover,LocalMoveOperator] 2011
h3 [SinglePointCrossover,SegmentMutation] 1902
h4 [SinglePointCrossover,OppositeMoveOperator] 1979
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1932
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1986
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2023
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1967
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2011
h10 [MultiPointsCrossover,BitFlipMutation] 1986
h11 [MultiPointsCrossover,LoopMoveOperator] 1961
h12 [MultiPointsCrossover,LocalMoveOperator] 1956
h13 [MultiPointsCrossover,SegmentMutation] 1964
h14 [MultiPointsCrossover,OppositeMoveOperator] 1971
