h0 [SinglePointCrossover,BitFlipMutation] 1987
h1 [SinglePointCrossover,LoopMoveOperator] 1962
h2 [SinglePointCrossover,LocalMoveOperator] 1918
h3 [SinglePointCrossover,SegmentMutation] 1948
h4 [SinglePointCrossover,OppositeMoveOperator] 1962
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2022
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1999
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1992
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1971
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2046
h10 [MultiPointsCrossover,BitFlipMutation] 2040
h11 [MultiPointsCrossover,LoopMoveOperator] 2007
h12 [MultiPointsCrossover,LocalMoveOperator] 1988
h13 [MultiPointsCrossover,SegmentMutation] 2030
h14 [MultiPointsCrossover,OppositeMoveOperator] 1978
