h0 [SinglePointCrossover,BitFlipMutation] 3997
h1 [SinglePointCrossover,LoopMoveOperator] 3977
h2 [SinglePointCrossover,LocalMoveOperator] 3977
h3 [SinglePointCrossover,SegmentMutation] 3911
h4 [SinglePointCrossover,OppositeMoveOperator] 4069
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4052
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3994
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3942
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4019
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4023
h10 [MultiPointsCrossover,BitFlipMutation] 3930
h11 [MultiPointsCrossover,LoopMoveOperator] 4118
h12 [MultiPointsCrossover,LocalMoveOperator] 4005
h13 [MultiPointsCrossover,SegmentMutation] 4038
h14 [MultiPointsCrossover,OppositeMoveOperator] 3948
