h0 [SinglePointCrossover,BitFlipMutation] 3855
h1 [SinglePointCrossover,LoopMoveOperator] 3998
h2 [SinglePointCrossover,LocalMoveOperator] 4070
h3 [SinglePointCrossover,SegmentMutation] 3929
h4 [SinglePointCrossover,OppositeMoveOperator] 3980
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4040
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3940
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4013
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3985
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3976
h10 [MultiPointsCrossover,BitFlipMutation] 4012
h11 [MultiPointsCrossover,LoopMoveOperator] 3992
h12 [MultiPointsCrossover,LocalMoveOperator] 4108
h13 [MultiPointsCrossover,SegmentMutation] 4132
h14 [MultiPointsCrossover,OppositeMoveOperator] 3970
