h0 [SinglePointCrossover,BitFlipMutation] 1902
h1 [SinglePointCrossover,LoopMoveOperator] 2021
h2 [SinglePointCrossover,LocalMoveOperator] 2012
h3 [SinglePointCrossover,SegmentMutation] 1930
h4 [SinglePointCrossover,OppositeMoveOperator] 1992
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1984
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2006
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1872
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1951
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1990
h10 [MultiPointsCrossover,BitFlipMutation] 1921
h11 [MultiPointsCrossover,LoopMoveOperator] 1923
h12 [MultiPointsCrossover,LocalMoveOperator] 1974
h13 [MultiPointsCrossover,SegmentMutation] 2018
h14 [MultiPointsCrossover,OppositeMoveOperator] 2004
