h0 [SinglePointCrossover,BitFlipMutation] 2022
h1 [SinglePointCrossover,LoopMoveOperator] 2033
h2 [SinglePointCrossover,LocalMoveOperator] 1949
h3 [SinglePointCrossover,SegmentMutation] 1975
h4 [SinglePointCrossover,OppositeMoveOperator] 2021
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1962
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1983
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1974
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2005
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1995
h10 [MultiPointsCrossover,BitFlipMutation] 1964
h11 [MultiPointsCrossover,LoopMoveOperator] 2009
h12 [MultiPointsCrossover,LocalMoveOperator] 1977
h13 [MultiPointsCrossover,SegmentMutation] 1966
h14 [MultiPointsCrossover,OppositeMoveOperator] 1965
