h0 [SinglePointCrossover,BitFlipMutation] 4048
h1 [SinglePointCrossover,LoopMoveOperator] 3938
h2 [SinglePointCrossover,LocalMoveOperator] 4020
h3 [SinglePointCrossover,SegmentMutation] 4007
h4 [SinglePointCrossover,OppositeMoveOperator] 4034
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4037
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3793
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4087
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3885
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4089
h10 [MultiPointsCrossover,BitFlipMutation] 4041
h11 [MultiPointsCrossover,LoopMoveOperator] 3989
h12 [MultiPointsCrossover,LocalMoveOperator] 4097
h13 [MultiPointsCrossover,SegmentMutation] 4005
h14 [MultiPointsCrossover,OppositeMoveOperator] 3930
