h0 [SinglePointCrossover,BitFlipMutation] 4016
h1 [SinglePointCrossover,LoopMoveOperator] 4004
h2 [SinglePointCrossover,LocalMoveOperator] 4141
h3 [SinglePointCrossover,SegmentMutation] 3952
h4 [SinglePointCrossover,OppositeMoveOperator] 3963
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3957
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4029
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3995
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4032
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4045
h10 [MultiPointsCrossover,BitFlipMutation] 4008
h11 [MultiPointsCrossover,LoopMoveOperator] 3975
h12 [MultiPointsCrossover,LocalMoveOperator] 3951
h13 [MultiPointsCrossover,SegmentMutation] 4086
h14 [MultiPointsCrossover,OppositeMoveOperator] 4046
