h0 [SinglePointCrossover,BitFlipMutation] 2014
h1 [SinglePointCrossover,LoopMoveOperator] 2021
h2 [SinglePointCrossover,LocalMoveOperator] 1971
h3 [SinglePointCrossover,SegmentMutation] 1960
h4 [SinglePointCrossover,OppositeMoveOperator] 1992
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1968
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2014
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1949
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1989
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1978
h10 [MultiPointsCrossover,BitFlipMutation] 1977
h11 [MultiPointsCrossover,LoopMoveOperator] 2047
h12 [MultiPointsCrossover,LocalMoveOperator] 1940
h13 [MultiPointsCrossover,SegmentMutation] 1985
h14 [MultiPointsCrossover,OppositeMoveOperator] 1895
