h0 [SinglePointCrossover,BitFlipMutation] 2023
h1 [SinglePointCrossover,LoopMoveOperator] 1970
h2 [SinglePointCrossover,LocalMoveOperator] 1988
h3 [SinglePointCrossover,SegmentMutation] 1931
h4 [SinglePointCrossover,OppositeMoveOperator] 1971
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1964
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2064
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1956
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1956
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1994
h10 [MultiPointsCrossover,BitFlipMutation] 2021
h11 [MultiPointsCrossover,LoopMoveOperator] 1984
h12 [MultiPointsCrossover,LocalMoveOperator] 1970
h13 [MultiPointsCrossover,SegmentMutation] 2040
h14 [MultiPointsCrossover,OppositeMoveOperator] 2018
