h0 [SinglePointCrossover,BitFlipMutation] 3932
h1 [SinglePointCrossover,LoopMoveOperator] 4067
h2 [SinglePointCrossover,LocalMoveOperator] 4065
h3 [SinglePointCrossover,SegmentMutation] 3990
h4 [SinglePointCrossover,OppositeMoveOperator] 4087
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3942
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4021
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4024
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4054
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3996
h10 [MultiPointsCrossover,BitFlipMutation] 3925
h11 [MultiPointsCrossover,LoopMoveOperator] 3859
h12 [MultiPointsCrossover,LocalMoveOperator] 4057
h13 [MultiPointsCrossover,SegmentMutation] 3965
h14 [MultiPointsCrossover,OppositeMoveOperator] 4016
