h0 [SinglePointCrossover,BitFlipMutation] 3917
h1 [SinglePointCrossover,LoopMoveOperator] 4156
h2 [SinglePointCrossover,LocalMoveOperator] 3989
h3 [SinglePointCrossover,SegmentMutation] 3961
h4 [SinglePointCrossover,OppositeMoveOperator] 3921
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3894
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4052
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3868
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3907
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3978
h10 [MultiPointsCrossover,BitFlipMutation] 3876
h11 [MultiPointsCrossover,LoopMoveOperator] 4034
h12 [MultiPointsCrossover,LocalMoveOperator] 3972
h13 [MultiPointsCrossover,SegmentMutation] 4005
h14 [MultiPointsCrossover,OppositeMoveOperator] 3970
