h0 [SinglePointCrossover,BitFlipMutation] 4004
h1 [SinglePointCrossover,LoopMoveOperator] 4012
h2 [SinglePointCrossover,LocalMoveOperator] 4016
h3 [SinglePointCrossover,SegmentMutation] 4100
h4 [SinglePointCrossover,OppositeMoveOperator] 3995
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3904
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4031
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3972
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4018
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3886
h10 [MultiPointsCrossover,BitFlipMutation] 3985
h11 [MultiPointsCrossover,LoopMoveOperator] 4069
h12 [MultiPointsCrossover,LocalMoveOperator] 4036
h13 [MultiPointsCrossover,SegmentMutation] 3988
h14 [MultiPointsCrossover,OppositeMoveOperator] 3984
