h0 [SinglePointCrossover,BitFlipMutation] 1934
h1 [SinglePointCrossover,LoopMoveOperator] 2027
h2 [SinglePointCrossover,LocalMoveOperator] 1904
h3 [SinglePointCrossover,SegmentMutation] 1913
h4 [SinglePointCrossover,OppositeMoveOperator] 1937
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1947
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2025
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1924
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2033
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1965
h10 [MultiPointsCrossover,BitFlipMutation] 1956
h11 [MultiPointsCrossover,LoopMoveOperator] 1991
h12 [MultiPointsCrossover,LocalMoveOperator] 1918
h13 [MultiPointsCrossover,SegmentMutation] 2017
h14 [MultiPointsCrossover,OppositeMoveOperator] 2009
