h0 [SinglePointCrossover,BitFlipMutation] 3971
h1 [SinglePointCrossover,LoopMoveOperator] 3992
h2 [SinglePointCrossover,LocalMoveOperator] 4074
h3 [SinglePointCrossover,SegmentMutation] 4013
h4 [SinglePointCrossover,OppositeMoveOperator] 4003
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3873
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3925
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4000
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4067
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4000
h10 [MultiPointsCrossover,BitFlipMutation] 3984
h11 [MultiPointsCrossover,LoopMoveOperator] 4016
h12 [MultiPointsCrossover,LocalMoveOperator] 3949
h13 [MultiPointsCrossover,SegmentMutation] 4135
h14 [MultiPointsCrossover,OppositeMoveOperator] 3998
