h0 [SinglePointCrossover,BitFlipMutation] 2012
h1 [SinglePointCrossover,LoopMoveOperator] 2006
h2 [SinglePointCrossover,LocalMoveOperator] 1999
h3 [SinglePointCrossover,SegmentMutation] 1932
h4 [SinglePointCrossover,OppositeMoveOperator] 2036
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1951
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1903
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1929
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2002
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1942
h10 [MultiPointsCrossover,BitFlipMutation] 2024
h11 [MultiPointsCrossover,LoopMoveOperator] 1960
h12 [MultiPointsCrossover,LocalMoveOperator] 2023
h13 [MultiPointsCrossover,SegmentMutation] 2006
h14 [MultiPointsCrossover,OppositeMoveOperator] 1975
