h0 [SinglePointCrossover,BitFlipMutation] 3956
h1 [SinglePointCrossover,LoopMoveOperator] 3954
h2 [SinglePointCrossover,LocalMoveOperator] 4019
h3 [SinglePointCrossover,SegmentMutation] 3890
h4 [SinglePointCrossover,OppositeMoveOperator] 4009
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4075
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4072
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4040
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4067
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4044
h10 [MultiPointsCrossover,BitFlipMutation] 3882
h11 [MultiPointsCrossover,LoopMoveOperator] 4086
h12 [MultiPointsCrossover,LocalMoveOperator] 3961
h13 [MultiPointsCrossover,SegmentMutation] 3952
h14 [MultiPointsCrossover,OppositeMoveOperator] 3993
