h0 [SinglePointCrossover,BitFlipMutation] 3969
h1 [SinglePointCrossover,LoopMoveOperator] 3979
h2 [SinglePointCrossover,LocalMoveOperator] 4046
h3 [SinglePointCrossover,SegmentMutation] 4002
h4 [SinglePointCrossover,OppositeMoveOperator] 3943
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4037
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4016
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4000
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4000
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4006
h10 [MultiPointsCrossover,BitFlipMutation] 3950
h11 [MultiPointsCrossover,LoopMoveOperator] 4121
h12 [MultiPointsCrossover,LocalMoveOperator] 4049
h13 [MultiPointsCrossover,SegmentMutation] 3942
h14 [MultiPointsCrossover,OppositeMoveOperator] 4140
