h0 [SinglePointCrossover,BitFlipMutation] 2031
h1 [SinglePointCrossover,LoopMoveOperator] 2009
h2 [SinglePointCrossover,LocalMoveOperator] 1921
h3 [SinglePointCrossover,SegmentMutation] 2033
h4 [SinglePointCrossover,OppositeMoveOperator] 1954
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1961
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1936
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1960
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1985
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1937
h10 [MultiPointsCrossover,BitFlipMutation] 1976
h11 [MultiPointsCrossover,LoopMoveOperator] 1930
h12 [MultiPointsCrossover,LocalMoveOperator] 2021
h13 [MultiPointsCrossover,SegmentMutation] 2043
h14 [MultiPointsCrossover,OppositeMoveOperator] 2053
