h0 [SinglePointCrossover,BitFlipMutation] 1979
h1 [SinglePointCrossover,LoopMoveOperator] 1949
h2 [SinglePointCrossover,LocalMoveOperator] 1911
h3 [SinglePointCrossover,SegmentMutation] 1961
h4 [SinglePointCrossover,OppositeMoveOperator] 2048
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2000
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1944
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2038
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1954
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2015
h10 [MultiPointsCrossover,BitFlipMutation] 1993
h11 [MultiPointsCrossover,LoopMoveOperator] 1961
h12 [MultiPointsCrossover,LocalMoveOperator] 1977
h13 [MultiPointsCrossover,SegmentMutation] 2022
h14 [MultiPointsCrossover,OppositeMoveOperator] 2048
