h0 [SinglePointCrossover,BitFlipMutation] 1995
h1 [SinglePointCrossover,LoopMoveOperator] 1980
h2 [SinglePointCrossover,LocalMoveOperator] 2086
h3 [SinglePointCrossover,SegmentMutation] 1925
h4 [SinglePointCrossover,OppositeMoveOperator] 2012
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2006
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1969
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2008
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1933
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1993
h10 [MultiPointsCrossover,BitFlipMutation] 1962
h11 [MultiPointsCrossover,LoopMoveOperator] 1917
h12 [MultiPointsCrossover,LocalMoveOperator] 2055
h13 [MultiPointsCrossover,SegmentMutation] 2006
h14 [MultiPointsCrossover,OppositeMoveOperator] 2003
