h0 [SinglePointCrossover,BitFlipMutation] 2016
h1 [SinglePointCrossover,LoopMoveOperator] 1956
h2 [SinglePointCrossover,LocalMoveOperator] 1949
h3 [SinglePointCrossover,SegmentMutation] 2003
h4 [SinglePointCrossover,OppositeMoveOperator] 1977
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1987
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2032
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2001
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2031
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1982
h10 [MultiPointsCrossover,BitFlipMutation] 1983
h11 [MultiPointsCrossover,LoopMoveOperator] 1984
h12 [MultiPointsCrossover,LocalMoveOperator] 1936
h13 [MultiPointsCrossover,SegmentMutation] 2014
h14 [MultiPointsCrossover,OppositeMoveOperator] 1999
