h0 [SinglePointCrossover,BitFlipMutation] 4081
h1 [SinglePointCrossover,LoopMoveOperator] 4064
h2 [SinglePointCrossover,LocalMoveOperator] 3968
h3 [SinglePointCrossover,SegmentMutation] 3925
h4 [SinglePointCrossover,OppositeMoveOperator] 4018
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3994
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3942
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4074
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3902
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3958
h10 [MultiPointsCrossover,BitFlipMutation] 3985
h11 [MultiPointsCrossover,LoopMoveOperator] 4102
h12 [MultiPointsCrossover,LocalMoveOperator] 3950
h13 [MultiPointsCrossover,SegmentMutation] 3932
h14 [MultiPointsCrossover,OppositeMoveOperator] 4105
