h0 [SinglePointCrossover,BitFlipMutation] 1988
h1 [SinglePointCrossover,LoopMoveOperator] 1996
h2 [SinglePointCrossover,LocalMoveOperator] 1999
h3 [SinglePointCrossover,SegmentMutation] 1928
h4 [SinglePointCrossover,OppositeMoveOperator] 2019
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1901
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2034
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2027
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1982
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2025
h10 [MultiPointsCrossover,BitFlipMutation] 1971
h11 [MultiPointsCrossover,LoopMoveOperator] 1949
h12 [MultiPointsCrossover,LocalMoveOperator] 1964
h13 [MultiPointsCrossover,SegmentMutation] 1996
h14 [MultiPointsCrossover,OppositeMoveOperator] 1971
