h0 [SinglePointCrossover,BitFlipMutation] 3936
h1 [SinglePointCrossover,LoopMoveOperator] 4076
h2 [SinglePointCrossover,LocalMoveOperator] 4055
h3 [SinglePointCrossover,SegmentMutation] 3959
h4 [SinglePointCrossover,OppositeMoveOperator] 3969
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3933
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3889
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3923
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4048
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4189
h10 [MultiPointsCrossover,BitFlipMutation] 4092
h11 [MultiPointsCrossover,LoopMoveOperator] 4014
h12 [MultiPointsCrossover,LocalMoveOperator] 3942
h13 [MultiPointsCrossover,SegmentMutation] 3984
h14 [MultiPointsCrossover,OppositeMoveOperator] 3991
