h0 [SinglePointCrossover,BitFlipMutation] 2021
h1 [SinglePointCrossover,LoopMoveOperator] 2028
h2 [SinglePointCrossover,LocalMoveOperator] 2024
h3 [SinglePointCrossover,SegmentMutation] 1977
h4 [SinglePointCrossover,OppositeMoveOperator] 1854
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1991
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2007
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1980
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2034
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1971
h10 [MultiPointsCrossover,BitFlipMutation] 1978
h11 [MultiPointsCrossover,LoopMoveOperator] 2032
h12 [MultiPointsCrossover,LocalMoveOperator] 1916
h13 [MultiPointsCrossover,SegmentMutation] 1927
h14 [MultiPointsCrossover,OppositeMoveOperator] 1960
